id,text_de,author,category,difficulty,explanation_short,provenance
frauen_reserve_113,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_114,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_115,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_116,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_117,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_118,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_119,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_120,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_121,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_122,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_123,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_124,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_125,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_126,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_127,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_128,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_129,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_130,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_131,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_132,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_133,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_134,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_135,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauen_reserve_136,"Frauen, Geschlechterrollen und Emanzipation sind zentrale Perspektiven fuer gesellschaftliche Entwicklung.",(unknown),"Frauen,Emanzipation,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauen.,generated
frauenrechte_reserve_027,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_028,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_029,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_030,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_031,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_032,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_033,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_034,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_035,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_036,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_037,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_038,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_039,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_040,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_041,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_042,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_043,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_044,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_045,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_046,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_047,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_048,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_049,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_050,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_051,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_052,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_053,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_054,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_055,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_056,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_057,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_058,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_059,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_060,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_061,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_062,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_063,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_064,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_065,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_066,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_067,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_068,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",advanced,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_069,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",beginner,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
frauenrechte_reserve_070,"Frauenrechte, Wahlrecht und Gleichberechtigung entstehen durch rechtliche Kaempfe und politische Organisation.",(unknown),"Frauenrechte,Rechte,Gleichberechtigung",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse frauenrechte.,generated
